2025-07-10 23:08:23,654 (1966781/MainThread) newrelic DEBUG - Initializing Python agent stdout logging.
2025-07-10 23:08:23,687 (1966781/MainThread) newrelic.config DEBUG - register module ('strawberry.schema.schema_converter', 'newrelic.hooks.framework_strawberry', 'instrument_strawberry_schema_converter')
2025-07-10 23:08:23,687 (1966781/MainThread) newrelic.config DEBUG - register module ('uvicorn.config', 'newrelic.hooks.adapter_uvicorn', 'instrument_uvicorn_config')
2025-07-10 23:08:23,687 (1966781/MainThread) newrelic.config DEBUG - register module ('hypercorn.asyncio.run', 'newrelic.hooks.adapter_hypercorn', 'instrument_hypercorn_asyncio_run')
2025-07-10 23:08:23,687 (1966781/MainThread) newrelic.config DEBUG - register module ('hypercorn.trio.run', 'newrelic.hooks.adapter_hypercorn', 'instrument_hypercorn_trio_run')
2025-07-10 23:08:23,687 (1966781/MainThread) newrelic.config DEBUG - register module ('hypercorn.utils', 'newrelic.hooks.adapter_hypercorn', 'instrument_hypercorn_utils')
2025-07-10 23:08:23,687 (1966781/MainThread) newrelic.config DEBUG - register module ('daphne.server', 'newrelic.hooks.adapter_daphne', 'instrument_daphne_server')
2025-07-10 23:08:23,687 (1966781/MainThread) newrelic.config DEBUG - register module ('sanic.app', 'newrelic.hooks.framework_sanic', 'instrument_sanic_app')
2025-07-10 23:08:23,687 (1966781/MainThread) newrelic.config DEBUG - register module ('sanic.response', 'newrelic.hooks.framework_sanic', 'instrument_sanic_response')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('sanic.touchup.service', 'newrelic.hooks.framework_sanic', 'instrument_sanic_touchup_service')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('aiohttp.wsgi', 'newrelic.hooks.framework_aiohttp', 'instrument_aiohttp_wsgi')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('aiohttp.web', 'newrelic.hooks.framework_aiohttp', 'instrument_aiohttp_web')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('aiohttp.web_reqrep', 'newrelic.hooks.framework_aiohttp', 'instrument_aiohttp_web_response')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('aiohttp.web_response', 'newrelic.hooks.framework_aiohttp', 'instrument_aiohttp_web_response')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('aiohttp.web_urldispatcher', 'newrelic.hooks.framework_aiohttp', 'instrument_aiohttp_web_urldispatcher')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('aiohttp.client', 'newrelic.hooks.framework_aiohttp', 'instrument_aiohttp_client')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('aiohttp.client_reqrep', 'newrelic.hooks.framework_aiohttp', 'instrument_aiohttp_client_reqrep')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('aiohttp.protocol', 'newrelic.hooks.framework_aiohttp', 'instrument_aiohttp_protocol')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('requests.api', 'newrelic.hooks.external_requests', 'instrument_requests_api')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('requests.sessions', 'newrelic.hooks.external_requests', 'instrument_requests_sessions')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('feedparser', 'newrelic.hooks.external_feedparser', 'instrument')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('xmlrpclib', 'newrelic.hooks.external_xmlrpclib', 'instrument')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('dropbox', 'newrelic.hooks.external_dropbox', 'instrument')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('facepy.graph_api', 'newrelic.hooks.external_facepy', 'instrument')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('pysolr', 'newrelic.hooks.datastore_pysolr', 'instrument_pysolr')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('solr', 'newrelic.hooks.datastore_solrpy', 'instrument_solrpy')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('aredis.client', 'newrelic.hooks.datastore_aredis', 'instrument_aredis_client')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('aredis.connection', 'newrelic.hooks.datastore_aredis', 'instrument_aredis_connection')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('aioredis.client', 'newrelic.hooks.datastore_aioredis', 'instrument_aioredis_client')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('aioredis.commands', 'newrelic.hooks.datastore_aioredis', 'instrument_aioredis_client')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('aioredis.connection', 'newrelic.hooks.datastore_aioredis', 'instrument_aioredis_connection')
2025-07-10 23:08:23,688 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch.client', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._async.client', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch__async_client')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._sync.client', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_v8')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch.client.cat', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_cat')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._async.client.cat', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch__async_client_cat')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._sync.client.cat', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_cat_v8')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch.client.cluster', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_cluster')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._async.client.cluster', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch__async_client_cluster')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._sync.client.cluster', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_cluster_v8')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch.client.indices', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_indices')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._async.client.indices', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch__async_client_indices')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._sync.client.indices', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_indices_v8')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch.client.nodes', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_nodes')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._async.client.nodes', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch__async_client_nodes')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._sync.client.nodes', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_nodes_v8')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch.client.snapshot', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_snapshot')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._async.client.snapshot', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch__async_client_snapshot')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._sync.client.snapshot', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_snapshot_v8')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch.client.tasks', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_tasks')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._async.client.tasks', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch__async_client_tasks')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._sync.client.tasks', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_tasks_v8')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch.client.ingest', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_ingest')
2025-07-10 23:08:23,689 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._async.client.ingest', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch__async_client_ingest')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._sync.client.ingest', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_client_ingest_v8')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch.connection.base', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_connection_base')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._async.http_aiohttp', 'newrelic.hooks.datastore_elasticsearch', 'instrument_async_elasticsearch_connection_base')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('elastic_transport._node._base', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elastic_transport__node__base')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('elastic_transport._node._base_async', 'newrelic.hooks.datastore_elasticsearch', 'instrument_async_elastic_transport__node__base')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch.transport', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elasticsearch_transport')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('elasticsearch._async.transport', 'newrelic.hooks.datastore_elasticsearch', 'instrument_async_elasticsearch_transport')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('elastic_transport._transport', 'newrelic.hooks.datastore_elasticsearch', 'instrument_elastic_transport__transport')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('elastic_transport._async_transport', 'newrelic.hooks.datastore_elasticsearch', 'instrument_async_elastic_transport__transport')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('pika.adapters', 'newrelic.hooks.messagebroker_pika', 'instrument_pika_adapters')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('pika.channel', 'newrelic.hooks.messagebroker_pika', 'instrument_pika_channel')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('pika.spec', 'newrelic.hooks.messagebroker_pika', 'instrument_pika_spec')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('pyelasticsearch.client', 'newrelic.hooks.datastore_pyelasticsearch', 'instrument_pyelasticsearch_client')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('pymongo.synchronous.pool', 'newrelic.hooks.datastore_pymongo', 'instrument_pymongo_synchronous_pool')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('pymongo.asynchronous.pool', 'newrelic.hooks.datastore_pymongo', 'instrument_pymongo_asynchronous_pool')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('pymongo.synchronous.collection', 'newrelic.hooks.datastore_pymongo', 'instrument_pymongo_synchronous_collection')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('pymongo.asynchronous.collection', 'newrelic.hooks.datastore_pymongo', 'instrument_pymongo_asynchronous_collection')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('pymongo.synchronous.mongo_client', 'newrelic.hooks.datastore_pymongo', 'instrument_pymongo_synchronous_mongo_client')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('pymongo.asynchronous.mongo_client', 'newrelic.hooks.datastore_pymongo', 'instrument_pymongo_asynchronous_mongo_client')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('pymongo.connection', 'newrelic.hooks.datastore_pymongo', 'instrument_pymongo_synchronous_pool')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('pymongo.collection', 'newrelic.hooks.datastore_pymongo', 'instrument_pymongo_synchronous_collection')
2025-07-10 23:08:23,690 (1966781/MainThread) newrelic.config DEBUG - register module ('pymongo.mongo_client', 'newrelic.hooks.datastore_pymongo', 'instrument_pymongo_synchronous_mongo_client')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.asyncio.client', 'newrelic.hooks.datastore_redis', 'instrument_asyncio_redis_client')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.asyncio.commands', 'newrelic.hooks.datastore_redis', 'instrument_asyncio_redis_client')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.asyncio.connection', 'newrelic.hooks.datastore_redis', 'instrument_asyncio_redis_connection')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.connection', 'newrelic.hooks.datastore_redis', 'instrument_redis_connection')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.client', 'newrelic.hooks.datastore_redis', 'instrument_redis_client')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.commands.cluster', 'newrelic.hooks.datastore_redis', 'instrument_redis_commands_cluster')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.commands.core', 'newrelic.hooks.datastore_redis', 'instrument_redis_commands_core')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.commands.sentinel', 'newrelic.hooks.datastore_redis', 'instrument_redis_commands_sentinel')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.commands.json.commands', 'newrelic.hooks.datastore_redis', 'instrument_redis_commands_json_commands')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.commands.search.commands', 'newrelic.hooks.datastore_redis', 'instrument_redis_commands_search_commands')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.commands.timeseries.commands', 'newrelic.hooks.datastore_redis', 'instrument_redis_commands_timeseries_commands')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.commands.bf.commands', 'newrelic.hooks.datastore_redis', 'instrument_redis_commands_bf_commands')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.commands.graph.commands', 'newrelic.hooks.datastore_redis', 'instrument_redis_commands_graph_commands')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('redis.commands.vectorset.commands', 'newrelic.hooks.datastore_redis', 'instrument_redis_commands_vectorset_commands')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('valkey.asyncio.client', 'newrelic.hooks.datastore_valkey', 'instrument_asyncio_valkey_client')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('valkey.asyncio.commands', 'newrelic.hooks.datastore_valkey', 'instrument_asyncio_valkey_client')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('valkey.asyncio.connection', 'newrelic.hooks.datastore_valkey', 'instrument_asyncio_valkey_connection')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('valkey.connection', 'newrelic.hooks.datastore_valkey', 'instrument_valkey_connection')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('valkey.client', 'newrelic.hooks.datastore_valkey', 'instrument_valkey_client')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('valkey.commands.cluster', 'newrelic.hooks.datastore_valkey', 'instrument_valkey_commands_cluster')
2025-07-10 23:08:23,691 (1966781/MainThread) newrelic.config DEBUG - register module ('valkey.commands.core', 'newrelic.hooks.datastore_valkey', 'instrument_valkey_commands_core')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('valkey.commands.sentinel', 'newrelic.hooks.datastore_valkey', 'instrument_valkey_commands_sentinel')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('valkey.commands.json.commands', 'newrelic.hooks.datastore_valkey', 'instrument_valkey_commands_json_commands')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('valkey.commands.search.commands', 'newrelic.hooks.datastore_valkey', 'instrument_valkey_commands_search_commands')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('valkey.commands.timeseries.commands', 'newrelic.hooks.datastore_valkey', 'instrument_valkey_commands_timeseries_commands')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('valkey.commands.bf.commands', 'newrelic.hooks.datastore_valkey', 'instrument_valkey_commands_bf_commands')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('valkey.commands.graph.commands', 'newrelic.hooks.datastore_valkey', 'instrument_valkey_commands_graph_commands')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('motor.motor_asyncio', 'newrelic.hooks.datastore_motor', 'instrument_motor_motor_asyncio')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('motor.motor_tornado', 'newrelic.hooks.datastore_motor', 'instrument_motor_motor_tornado')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('piston.resource', 'newrelic.hooks.component_piston', 'instrument_piston_resource')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('piston.doc', 'newrelic.hooks.component_piston', 'instrument_piston_doc')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('tastypie.resources', 'newrelic.hooks.component_tastypie', 'instrument_tastypie_resources')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('tastypie.api', 'newrelic.hooks.component_tastypie', 'instrument_tastypie_api')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.metrics', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_metrics')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.tree._classes', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_tree_models')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.tree.tree', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_tree_models')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.compose._column_transformer', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_compose_models')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.compose._target', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_compose_models')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.covariance._empirical_covariance', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_covariance_models')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.covariance.empirical_covariance_', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_covariance_models')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.covariance.shrunk_covariance_', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_covariance_shrunk_models')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.covariance._shrunk_covariance', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_covariance_shrunk_models')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.covariance.robust_covariance_', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_covariance_models')
2025-07-10 23:08:23,692 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.covariance._robust_covariance', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_covariance_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.covariance.graph_lasso_', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_covariance_graph_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.covariance._graph_lasso', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_covariance_graph_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.covariance.elliptic_envelope', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_covariance_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.covariance._elliptic_envelope', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_covariance_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble._bagging', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_bagging_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble.bagging', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_bagging_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble._forest', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_forest_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble.forest', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_forest_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble._iforest', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_iforest_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble.iforest', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_iforest_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble._weight_boosting', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_weight_boosting_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble.weight_boosting', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_weight_boosting_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble._gb', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_gradient_boosting_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble.gradient_boosting', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_gradient_boosting_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble._voting', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_voting_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble.voting_classifier', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_voting_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble._stacking', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_stacking_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.ensemble._hist_gradient_boosting.gradient_boosting', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_ensemble_hist_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model._base', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model.base', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model._bayes', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_bayes_models')
2025-07-10 23:08:23,693 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model.bayes', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_bayes_models')
2025-07-10 23:08:23,694 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model._least_angle', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_least_angle_models')
2025-07-10 23:08:23,694 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model.least_angle', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_least_angle_models')
2025-07-10 23:08:23,694 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model.coordinate_descent', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_coordinate_descent_models')
2025-07-10 23:08:23,694 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model._coordinate_descent', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_coordinate_descent_models')
2025-07-10 23:08:23,694 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model._glm', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_GLM_models')
2025-07-10 23:08:23,694 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model._huber', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_models')
2025-07-10 23:08:23,694 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model.huber', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_models')
2025-07-10 23:08:23,694 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model._stochastic_gradient', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_stochastic_gradient_models')
2025-07-10 23:08:23,694 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model.stochastic_gradient', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_stochastic_gradient_models')
2025-07-10 23:08:23,694 (1966781/MainThread) newrelic.config DEBUG - register module ('sklearn.linear_model._ridge', 'newrelic.hooks.mlmodel_sklearn', 'instrument_sklearn_linear_ridge_models')
